random_id,credit_window,credit_window_label,first_term_label,me_bs_degree_status,me_bs_degree_status_clean,me_bs_degree_status_is_missing,me_degree_status_bucket,has_me_bs_degree,has_any_bachelor_degree,outcome_graduated_me,outcome_any_bachelor,outcome_status_known,cgpa_at_etm_to_any_campus,highest_cgpa_during_credit_window,peak_minus_etm,graduating_cgpa,cgpa_gap,dif_btw_max_and_min_term_gpa,warnings_per_term,low_gpa_term_rate_2_5,low_gpa_term_rate_3_0,grade_forgiveness_used,multi_repeat_flag,with_math_ap,sat_verb_grouping,1st_aleks_math_score_grouping,1st_math_course,1st_math_course_campus,etm_total_attempts_to_abc,etm_first_attempt_pass_count,etm_never_passed_count,etm_first_grade_dfw_count,terms_with_gpa,mean_term_gpa,median_term_gpa,std_term_gpa,min_term_gpa,max_term_gpa,first_term_gpa,last_term_gpa,n_summer_terms,n_regular_terms,low_gpa_terms_2_5,low_gpa_terms_3_0,gpa_trend_slope,first_two_regular_mean_gpa,summer_term_ratio,chem_110_outcome_after_1st_fa,edsgn_100_outcome_after_1st_fa,math_140_outcome_after_1st_fa,math_141_outcome_after_1st_fa,phys_211_outcome_after_1st_fa,chem_110_outcome_after_1st_ay,edsgn_100_outcome_after_1st_ay,math_140_outcome_after_1st_ay,math_141_outcome_after_1st_ay,phys_211_outcome_after_1st_ay,chem_110_outcome_after_2nd_ay,edsgn_100_outcome_after_2nd_ay,math_140_outcome_after_2nd_ay,math_141_outcome_after_2nd_ay,phys_211_outcome_after_2nd_ay,chem_110_outcome,edsgn_100_outcome,math_140_outcome,math_141_outcome,phys_211_outcome,chem_110__grade_code__1st_fa_or_sp,edsgn_100__grade_code__1st_fa_or_sp,math_140__grade_code__1st_fa_or_sp,math_141__grade_code__1st_fa_or_sp,phys_211__grade_code__1st_fa_or_sp,chem_110_attempts_to_abc,chem_110_pass_by_first_attempt,chem_110_ever_passed,chem_110_first_grade_dfw,chem_110_total_attempts,chem_110_outcome_label,edsgn_100_attempts_to_abc,edsgn_100_pass_by_first_attempt,edsgn_100_ever_passed,edsgn_100_first_grade_dfw,edsgn_100_total_attempts,edsgn_100_outcome_label,math_140_attempts_to_abc,math_140_pass_by_first_attempt,math_140_ever_passed,math_140_first_grade_dfw,math_140_total_attempts,math_140_outcome_label,math_141_attempts_to_abc,math_141_pass_by_first_attempt,math_141_ever_passed,math_141_first_grade_dfw,math_141_total_attempts,math_141_outcome_label,phys_211_attempts_to_abc,phys_211_pass_by_first_attempt,phys_211_ever_passed,phys_211_first_grade_dfw,phys_211_total_attempts,phys_211_outcome_label
S-00658,40-59,40-59,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.9,3.9,0.0,3.69,-0.2099999999999999,1.2599999999999998,0.0,0.0,0.0909090909090909,0,0,No,640-690,83-89,MATH 140,DS,5.0,5,0,0,12,3.6466666666666665,3.66,0.2839440832703553,3.05,4.0,3.81,4.0,2,10,0,0,0.0042780748663101,3.86,0.1666666666666666,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00657,40-59,40-59,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.77,3.77,0.0,3.89,0.1200000000000001,0.2799999999999998,0.0,0.0,0.0,0,0,No,,61-75,MATH 140,HB,5.0,5,0,0,8,3.44,3.48,0.3245656438116288,2.81,4.0,3.5,4.0,0,8,0,1,0.0401086956521739,3.49,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,A-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00656,29-55,29-55,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.75,3.75,0.0,3.57,-0.1800000000000001,2.0,0.0,0.125,0.25,0,1,Yes,640-690,90-100,MATH 231,UP,3.0,3,2,0,12,3.751666666666667,3.965,0.3753745604140757,2.74,4.0,4.0,4.0,3,9,0,1,-0.0005271651425497,4.0,0.25,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,B+,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00655,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.91,3.91,0.0,3.96,0.0499999999999998,0.1899999999999999,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 251,UP,2.0,2,3,0,9,3.448888888888889,3.61,0.4878894455828195,2.54,4.0,3.67,3.61,2,7,0,1,0.0214677419354838,3.435,0.2222222222222222,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,B+,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00654,29-55,29-55,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,2.98,2.98,0.0,3.16,0.1800000000000001,1.14,0.0,0.0,0.3333333333333333,0,0,No,<590,90-100,MATH 140,HB,5.0,3,1,0,9,3.4344444444444444,3.69,0.6675910258367602,2.0,4.0,3.83,4.0,1,8,1,2,0.0432608695652173,3.76,0.1111111111111111,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,No pass after 1 attempt,Pass on 1st attempt,Never enrolled,C+,B,V,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled
S-00653,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.57,3.57,0.0,3.42,-0.1499999999999999,0.9300000000000002,0.0,0.0,0.0,0,0,No,640-690,83-89,MATH 140,UP,5.0,5,0,0,9,2.6522222222222225,2.81,0.6083949740460094,1.17,3.24,3.24,2.93,1,8,2,7,-0.0796666666666666,3.16,0.1111111111111111,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,B+,A,Not Enrolled,C+,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00652,29-55,29-55,Summer 2020,,,1,missing_or_blank,0,0,0,0,0,3.25,3.25,0.0,,,0.91,0.0,0.0,0.2222222222222222,0,0,No,<590,N/A (101),MATH 140E,UP,6.0,4,0,0,12,3.483333333333333,3.575,0.4708470767637513,2.53,4.0,2.67,3.94,2,10,0,2,0.0804812834224599,2.5999999999999996,0.1666666666666666,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 2nd attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,LD,B,B,Not Enrolled,Not Enrolled,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00651,40-59,40-59,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.84,3.84,0.0,3.85,0.0100000000000002,0.3999999999999999,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 141,UP,4.0,4,1,0,10,3.758999999999999,3.88,0.3363017824646324,3.09,4.0,4.0,3.77,2,8,0,0,0.0405894105894105,3.545,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B,A,Not Enrolled,A-,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00650,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.94,3.94,0.0,3.92,-0.02,0.4199999999999999,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 141H,UP,4.0,4,1,0,9,3.2266666666666666,3.18,0.2966900739829359,2.67,3.58,2.93,3.5,1,8,0,2,0.0069,3.22,0.1111111111111111,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,Not Enrolled,A,A,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00649,40-59,40-59,Fall 2018,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.49,3.49,0.0,3.68,0.1899999999999999,0.79,0.0,0.0,0.0,0,0,Yes,640-690,90-100,MATH 251,UP,3.0,3,2,0,9,3.84,3.89,0.1417744687875782,3.6,4.0,3.69,3.92,1,8,0,0,0.0039,3.815,0.1111111111111111,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,A,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00648,40-59,40-59,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.1,3.1,0.0,,,0.1899999999999999,0.0,0.0,0.3333333333333333,0,0,No,<590,83-89,MATH 10,NK,5.0,5,0,0,14,3.6221428571428578,3.94,0.5281634154374887,2.7,4.0,3.94,3.0,3,11,0,3,-0.0833026920551543,3.97,0.2142857142857142,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,B+,C,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00647,40-59,40-59,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.56,3.56,0.0,3.79,0.2299999999999999,0.75,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 141H,UP,4.0,4,1,0,10,3.737,3.79,0.2948087892553787,3.21,4.0,3.75,4.0,2,8,0,0,0.0419680319680319,3.54,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B,A-,Not Enrolled,B,B+,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00646,40-59,40-59,Fall 2018,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.22,3.22,0.0,3.42,0.1999999999999997,0.6699999999999999,0.0,0.0,0.0,0,0,No,640-690,83-89,MATH 140,UP,5.0,5,0,0,8,2.9075,2.735,0.5528820592391938,2.2,3.78,3.78,3.5,0,8,2,5,-0.0358695652173912,3.2249999999999996,0.0,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,Not Enrolled,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00645,29-55,29-55,Fall 2017,,,1,missing_or_blank,0,0,0,0,0,3.79,3.79,0.0,,,1.02,0.0,0.0,0.0909090909090909,0,0,No,<590,90-100,MATH 140,UP,5.0,5,0,0,9,3.815555555555555,3.94,0.2776738694543976,3.25,4.0,3.25,4.0,1,8,0,0,0.0460666666666666,3.595,0.1111111111111111,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00644,40-59,40-59,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.7,3.7,0.0,3.88,0.1799999999999997,0.4300000000000001,0.0,0.0,0.0,0,0,No,≥690,83-89,MATH 141,UP,4.0,4,1,0,10,3.807,3.825,0.134581656336301,3.52,4.0,3.82,3.9,1,9,0,0,0.0162336039975015,3.67,0.1,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B+,A,Not Enrolled,B+,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00643,29-55,29-55,Spring 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,No,≥690,90-100,MATH 140,AB,2.0,2,3,0,12,3.6958333333333337,3.74,0.3150889725237311,2.98,4.0,3.18,4.0,3,9,0,1,0.03406191369606,3.5250000000000004,0.25,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,Not Enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00642,29-55,29-55,Fall 2019,,,1,missing_or_blank,0,0,0,0,0,3.34,3.34,0.0,,,1.5099999999999998,0.0,0.125,0.375,0,0,No,≥690,83-89,MATH 140,UP,5.0,5,0,0,8,3.88,3.965,0.1794435844492636,3.57,4.0,3.62,4.0,0,8,0,0,0.0380434782608695,3.595,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B+,A,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00641,40-59,40-59,Summer 2018,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.26,3.26,0.0,3.19,-0.0699999999999998,1.38,0.0,0.0,0.2222222222222222,0,0,Yes,,83-89,MATH 230,UP,2.0,2,3,0,14,3.312142857142857,3.2350000000000003,0.570737425434156,2.0,4.0,4.0,3.77,4,10,1,2,-0.0616483516483516,4.0,0.2857142857142857,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,B,A-,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00640,29-55,29-55,Fall 2017,No ME_BS Degree But Other Bach. Degree,NO ME_BS DEGREE BUT OTHER BACH. DEGREE,0,other_bach_no_me,0,1,0,1,1,,3.39,,,,0.7599999999999998,0.0,0.0,0.0,0,0,Yes,≥690,83-89,MATH 141,UP,4.0,2,2,0,9,3.561111111111111,3.53,0.3416666666666667,3.0,3.98,3.81,3.98,1,8,0,0,0.0250666666666666,3.6,0.1111111111111111,1st Attempt=ABC,Never Enrolled,Never Enrolled,Only 1 Attempt=DFW,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 2nd attempt,Pass on 1st attempt,C,Not Enrolled,Not Enrolled,LD,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00639,29-55,29-55,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.47,3.47,0.0,,,0.8700000000000001,0.0,0.0,0.0,0,0,No,<590,61-75,MATH 26,AB,5.0,5,0,0,10,3.531,3.475,0.4199060741536269,2.67,4.0,3.45,4.0,2,8,0,1,0.0674025974025974,3.42,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B-,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00638,40-59,40-59,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.57,3.57,0.0,3.27,-0.2999999999999998,1.5,0.0,0.0,0.375,0,1,No,<590,90-100,MATH 140,DS,5.0,5,0,0,11,3.1681818181818184,3.21,0.377248411045512,2.64,3.79,3.79,3.33,2,9,0,4,-0.028225126475548,3.6,0.1818181818181818,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00637,40-59,40-59,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.39,3.39,0.0,,,3.9,0.0,0.2307692307692307,0.3846153846153846,0,0,No,640-690,90-100,MATH 140,UP,6.0,4,0,0,11,3.6545454545454543,3.61,0.3272113578824438,3.13,4.0,4.0,3.5,2,9,0,0,-0.0185679314565483,4.0,0.1818181818181818,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Pass on 1st attempt,A-,A,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00636,29-55,29-55,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.4,3.5,0.1,,,1.33,0.0,0.0,0.2222222222222222,0,0,No,,61-75,MATH 41,UP,5.0,5,0,0,12,3.4291666666666667,3.48,0.4288771456496674,2.74,4.0,3.5,3.77,3,9,0,2,0.03165991902834,3.21,0.25,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
